sectionCenters,x,y,z
207,1017.7874629607119,1492.5544755696371,36.88755197056223
208,1022.0076702300271,1497.6369652224582,36.192171827292384
209,1026.1803972217742,1502.7327711755997,35.30885012291495
210,1030.730916299964,1507.809573581374,35.059718659736724
211,1035.1623064381988,1512.7429987602927,35.171860005688934
212,1039.1369088630659,1517.9269174871347,34.54118351246573
213,1042.4686797956208,1523.55692060715,33.507383688500234
214,1046.9732451023244,1528.5318629110484,32.49636863706544
215,1050.7195009749703,1534.1809643316897,32.15389790755758
216,1053.2376677838436,1540.378207347871,31.972241171682867
217,1057.5813991163734,1545.391148821839,32.13562288768137
218,1061.781644092174,1550.6796755386604,31.82275588887697
219,1065.2845952945854,1556.3876740495982,30.19751251902265
220,1069.2614437120528,1561.2449938536479,29.357339022875713
221,1071.9015765449788,1567.2433450273968,29.964934112427084
222,1073.4877585800232,1573.8002810962548,29.793138874890783
223,1075.2183790561137,1580.296098120165,29.020758064136402
224,1077.8517878358398,1586.2202632899057,27.683140403990613
225,1079.8228728595088,1592.8243738208744,27.303348217969262
226,1083.4563441625198,1598.4096219818432,27.485573657850527
227,1086.2046906365874,1604.4803847412713,27.452112647437712
228,1089.80524280463,1610.054882412934,27.189222924077598
229,1093.3234116438682,1615.2501290471669,25.570585379264422
230,1095.0556607226854,1621.3778983081997,24.576324201940782
231,1097.878150260121,1626.2051649171408,21.701269123062144
232,1101.122805736918,1631.8966689656695,21.163892214440647
233,1102.1642216197783,1638.3356870612663,20.441204855262228
234,1104.9171404465276,1644.0493124456045,18.47265183778622
235,1107.9773244579833,1649.3074622678482,16.18281601015822
236,1110.0144324563523,1655.459426794796,14.357689552245894
237,1113.1690045938294,1661.423495030256,13.133180893988298
238,1117.4283,1666.5449,13.4644
239,976.7964071262787,1426.4515135227728,45.80976316863579
240,976.8796422274982,1433.1897772956563,45.9711866943146
241,975.6285580205889,1439.5615770530414,46.17278823650362
242,975.5961841529205,1446.2712292536075,45.70976415281769
243,975.1923405589747,1453.078619162569,45.444296956315085
244,976.39278694166,1459.7614687322032,45.4363387678854
245,975.6887417479276,1466.568315486946,45.38854598837906
246,974.4859966799675,1473.350608593949,45.038501172658485
247,975.0530178371406,1480.0673786421771,44.16518799216337
248,976.4738439003188,1486.7572897042583,43.71607438288941
249,978.5031149000255,1493.1892110236577,42.985873524650266
250,979.9129638645608,1499.7866462335517,42.86353963139358
251,982.1072063204439,1506.0922128259836,43.76431841720355
252,983.6707959332988,1512.7219747104157,43.9560513211093
253,986.1133903647162,1518.976654577865,43.76753652291266
254,989.1404631119229,1524.9521424911095,43.79424694147876
255,990.6332970890666,1531.2886219260165,43.89856411371124
256,993.708926745983,1537.443874733176,43.83245640763958
257,996.1013859044065,1543.7202556999077,44.39125765665082
258,997.8421947182628,1550.3044655991928,44.97180468439299
259,999.0420353605423,1557.077656102124,44.82099777179771
260,1001.1337273825609,1563.1825114460635,44.40166877514356
261,1003.1885739158071,1569.5518294388582,43.42616538246225
262,1003.9997590937475,1576.155142968152,42.65084478869472
263,1005.9895860236408,1582.5605801116678,42.64538707692471
264,1008.2529414063406,1588.9982298689504,42.69488284187283
265,1010.8284416370888,1595.068604879336,43.07316855766652
266,1015.9061397709877,1599.6646214063464,43.33873488366044
267,1020.8224503272678,1604.385444837606,43.8719427130436
268,1025.4957853459969,1609.3109842678548,44.451409716498475
269,1031.153836369155,1612.7868693279738,45.21961258711232
270,1034.0002894281902,1618.8837125805167,44.483827399918155
271,1036.836825642354,1624.9091868469066,44.08919705400483
272,1040.4787023508713,1630.5606088129316,44.36310286999339
273,1042.8841045515549,1636.8272658691817,44.619390036428904
274,1048.138833598313,1641.0522854928208,44.95579000954919
275,1053.3124195212602,1644.5261236397027,45.339311707228184
276,1054.6447750373718,1650.9807020329663,45.4614308749874
277,1058.4480004745928,1656.4916501184011,45.25792466413978
278,1063.0906226451643,1661.041203872228,44.776881781186134
279,1066.0932042200827,1667.0566157564976,44.17453482007824
280,1068.1478727036213,1673.3311751801564,42.70943614466886
281,1070.5093878219698,1679.527632144552,41.16506407502411
282,1072.2690755236868,1686.0120478972349,41.11518697062013
283,1075.2655108970866,1691.9118324472533,41.341344922576475
284,1075.230058220653,1698.6627180356425,40.93786404932074
285,1078.5998192932238,1704.4771477778443,40.811402156265466
286,1080.7759080255184,1710.8138182737557,39.86152311900104
287,1084.4601497474475,1716.1932786829539,37.80547740237407
288,1086.0719456051718,1722.2650017612361,36.84079361866902
289,1089.2865757287213,1728.03142854121,35.083072420122804
290,1093.0217368389415,1733.0119367863201,33.37439642215067
291,1095.9126683072416,1738.7155414087208,31.347063597981705
292,1099.5445334531805,1743.9537545672097,30.019669045410165
293,1100.1273757213405,1750.4759079531357,28.959317105275513
294,1102.1515558660049,1756.8785650714485,27.88337486048722
295,1100.3179794751525,1763.005371208566,26.64478526873953
296,1101.6086916518148,1769.038937495941,25.006263764676632
297,1101.8173425847958,1775.2883684384376,22.95477949379961
298,1101.2322870174137,1781.7139360342915,21.858259100732433
299,1102.1468065590852,1788.1906550939925,20.851822337826547
300,1103.5801683645975,1794.6160107947271,20.13253347780079
301,1102.2684462869827,1800.2968328572624,19.10913370563885
302,1103.5088253691763,1806.9523746434757,17.967380612857212
303,1105.3426109751626,1813.4906846379604,17.57220953127476
304,1105.8745845693195,1819.9781171664058,15.726025479317233
305,1106.7857,1826.6934,14.5866
306,886.1461740537873,1214.4701408145243,25.54123353714251
307,880.9299544371493,1217.5432709313754,28.283673100046965
308,877.8440862769055,1223.067538953376,30.28155696728075
309,875.1895142129716,1228.9042291424005,32.95656025220069
310,869.8409711851994,1231.9633103999904,36.02421216372197
311,865.0730575357253,1236.6415699405024,37.481000524091435
312,861.2154426458146,1241.263488203544,39.751100173747865
313,856.6301241135561,1246.2089297136579,40.10344016126048
314,852.6177972278922,1251.6540689023843,40.78145004315068
315,848.4427552942664,1257.0495916343964,41.660489204863886
316,843.6019758555245,1260.890397111112,41.85917007580043
317,839.1161110992462,1265.2769233706933,42.770139658309326
318,833.7150299447146,1269.1127834133524,43.75787399992725
319,830.2029186109173,1275.1539266673326,43.96276074802909
320,825.9660762361236,1280.4028955879644,44.29097397954167
321,821.743763067505,1285.3405768661219,46.252905037158676
322,817.5950835468054,1290.5326912160326,48.15827122865306
323,811.873321218446,1294.0405092162287,49.34741722030695
324,808.6231851549583,1299.4869578697953,50.824882757558456
325,804.7389974902612,1303.8087487760827,53.842100856483334
326,798.4468083360011,1303.6486087402927,55.9700458880082
327,793.397729304073,1300.2260241883496,54.37670513221538
328,790.2451308808197,1294.6961798311947,51.680927594563485
329,783.9335328665554,1294.9636066006808,49.25759781232752
330,777.047131755408,1296.2428016216115,48.480248333074115
331,770.1502217840061,1296.9153646806415,48.745114816186586
332,765.7982997354816,1291.9956645368227,50.26360839436899
333,764.3458444570026,1285.927506201832,52.42206544586569
334,758.3389143095759,1284.3584283782307,54.83774284205876
335,754.877797949611,1278.60923687557,55.16248734506285
336,750.1939220315993,1273.494118530636,55.44351051397446
337,743.5223148467594,1275.1725563329135,56.82598830200763
338,737.1276812067811,1278.1393130877332,57.371765725332665
339,731.6798431024644,1282.2428380178783,59.06069351873482
340,726.299060406588,1285.7266690209933,61.70910024764547
341,719.8532243011662,1286.4727132480914,64.40719511136703
342,719.131,1290.6036,69.44
343,893.7680734291691,1208.8721573710736,26.484159991181848
344,899.9537536339014,1209.848672443481,28.794484884924398
345,905.2496692866516,1213.2802831745012,31.71689809485309
346,910.0212200964755,1217.0624520599697,34.978174591236545
347,915.2340772424118,1221.5796677173905,36.16410512493383
348,922.0674363369795,1222.6182070796647,37.05840924459891
349,927.8853753272832,1224.3605148429544,39.600281102712
350,929.1551555576816,1229.4696869883667,43.770083899007226
351,932.0696382911312,1233.6633739051572,47.521493450201035
352,936.3505769153636,1237.124731543647,51.10358084594215
353,942.4382043826552,1236.460846684371,54.36729785945441
354,948.576520805099,1238.1734095471734,56.68281845283239
355,954.2819023338902,1240.6983741328206,59.26586485015684
356,960.3665896523528,1241.4925404058458,62.6378837108122
357,966.3072386941494,1240.7951172100115,65.23921903496019
358,972.9913364349394,1241.3594621230286,67.20905145313674
359,980.0238290557967,1241.4217862034986,68.3105914197734
360,987.1037671644456,1241.5402375234944,68.90042381654911
361,993.9327050113905,1241.34881365394,69.91526273939476
362,1000.1167881682536,1238.741167164701,72.41465459797858
363,1007.1215080212262,1238.6300389991711,73.18597469603951
364,1014.2133999565343,1239.1190171559506,73.21941098001271
365,1021.3792833478516,1239.2289951843927,73.40783657235652
366,1027.5991,1241.9378,74.3246
367,891.5768332454128,1153.2903415377573,13.820504421189112
368,896.9871312261843,1147.6850520406226,12.91221121359186
369,902.82328834336,1142.4316945122644,12.012950545277722
370,908.7531553077605,1137.2907406803938,11.015604912845848
371,915.3990871253977,1133.5271486151696,9.227398304657177
372,919.5367531310475,1127.5002706349267,7.644629860438684
373,925.5525896838215,1123.131036367697,6.571197366620514
374,931.4219,1117.966,5.6101
375,887.4603,1153.6439,15.4109
376,885.378348367266,1146.521011220739,15.27729908201215
377,883.4357945324527,1139.3800416558279,14.489050883926206
378,880.8806187028994,1132.3427353680509,13.613833762929124
379,877.4887239143255,1125.6460661198166,13.281757431141724
380,873.449698299579,1119.5345088432766,12.41886710991114
381,871.8723970563027,1112.138986830656,12.396561430191136
382,871.3997033338043,1104.6439560754113,12.384210085968283
383,870.8393886014701,1097.0992748547733,12.387144579340047
384,869.8910945241944,1089.7717328765998,12.369322935215116
385,868.121,1082.661,12.215
386,892.3158830784321,1149.1951600849159,16.92255007837924
387,898.4334266573017,1146.7285591819461,18.344034650478143
388,904.2965723291574,1144.3018869418875,21.0068874466671
389,910.3077310535116,1142.885572351522,23.409311931643284
390,916.3399399121811,1141.781256775184,25.327564249849786
391,923.0407622944869,1142.0037402199741,26.381153810571025
392,929.7666789342361,1142.1240199458744,28.051516080536114
393,936.0056568239114,1141.4642551357756,29.520196541225957
394,942.3636840436156,1140.1779466752764,30.403637885410888
395,949.0253619227701,1139.4180105013618,31.727720242192422
396,955.6702482767723,1139.0780582415655,32.740312382945795
397,962.4481178867776,1137.7227986762657,33.645250591421025
398,968.5640493571484,1134.7132093684681,34.86755179279496
399,975.1223209744539,1132.4969887430093,35.56817821841768
400,981.3156834963104,1129.579891703725,36.21470716036406
401,987.3558100068149,1126.638602239751,37.650829920518575
402,993.6004118502275,1124.9657659077784,39.09504006467883
403,999.2839286977501,1122.0741887491595,40.870669250051264
404,1005.6317796646474,1120.4743025881628,42.63950473093396
405,1012.0627978144706,1118.3839134324132,44.29967182976286
406,1017.6646017569949,1114.7300541031677,45.75710095504011
407,1023.4302811607623,1110.9000033331686,46.78409371344943
408,1030.00087875753,1112.4268078012967,45.831345305323616
409,1036.838250469359,1113.429518770033,44.46191580528926
410,1041.9106,1116.6767,42.6373
411,865.6771565487984,1076.4111611571998,11.398151933737745
412,863.422974078926,1069.6803855176965,11.540732488475294
413,860.3178474522743,1063.414103818989,11.259005956389636
414,857.066198218766,1057.104701680195,11.257038930272689
415,854.1980178596918,1050.7079731604929,11.22129400115768
416,851.2880100067267,1044.2938201664838,10.925236404612669
417,849.5663749934362,1037.5658157772432,10.067348698722848
418,849.9565984191913,1030.5558573548394,9.148733552491185
419,846.3480702449983,1024.5095377678756,8.554190404212893
420,841.5329351332532,1019.5617187591889,8.875479077537744
421,840.7958362818983,1012.8042642327518,10.119082553828797
422,842.6857326138504,1007.3209789949448,12.722087609219104
423,843.3798533756,1003.0149404361139,16.326507018557184
424,842.4724895394247,997.1115272462202,18.28531402603082
425,840.8653549317938,990.3746546838486,19.440540408333543
426,840.7940371043403,983.4562037609087,20.62665108790069
427,841.9631935874407,976.5274384416332,20.72713508440181
428,845.500382606568,970.9553755912644,19.21056773716857
429,845.4656416939974,964.1926073088397,19.274996445272766
430,845.1120717589605,957.1567512709001,20.12905248697765
431,845.2108336475267,950.5062102657547,21.09453228039368
432,843.0955997843407,943.8443509246179,21.155512692239494
433,841.1116292215055,937.372547034793,20.334265343832797
434,839.8368659155144,930.7208313913757,20.542006920249218
435,836.8338211692234,924.4756296614422,20.674265063274532
436,831.9746317952445,920.1796857566474,20.734676859160466
437,824.9877699965118,920.353184632088,19.68469161379186
438,818.5421432004792,918.7850583253539,18.15016050790818
439,811.8950822642423,919.6853318774941,17.95686440189102
440,805.2758271108455,921.3936425008744,17.48932492722208
441,798.6180834069705,920.505026056727,16.25278304783791
442,791.7236339806235,920.0850115128037,15.818481333809492
443,784.8290405463576,918.5845814829601,15.793597444603046
444,777.7923215938599,918.519495351882,15.774757953771921
445,771.2086098035891,915.985995502637,15.820106187594078
446,764.7777,918.1916,16.2694
447,868.9858,1080.7791,12.3875
448,881.900206215616,1190.2513477820023,5.976262608034793
449,882.1968347728312,1198.6795373275545,4.81741114869902
450,878.9082967455311,1206.9142959607523,4.696124071194485
451,875.5816650058847,1215.0423172608603,6.644966389895762
452,873.3296,1223.4394,7.5958
453,892.8051,1194.3246,5.6101
454,865.1970502959051,1228.697071131847,6.023194942165658
455,857.589054980054,1234.833536807124,5.289771830544938
456,851.8739,1242.9217,3.927
457,870.439175859716,1229.716907747204,8.832799523158153
458,867.9344694365293,1236.2738013716237,9.841578930362807
459,866.641549336909,1243.2582466020117,10.275662101616765
460,866.6515541904128,1250.3316777786836,10.356801494378246
461,863.9303941169684,1256.7354077428588,9.91100701624655
462,860.4876194788815,1262.861789064708,8.990386257541326
463,858.8050882207663,1269.7093711041941,9.01818312859337
464,856.7093351243675,1276.4489000416866,9.366549166689957
465,855.5602173019845,1283.2779786134265,10.545491685718988
466,855.2408942234766,1290.3814137137401,10.139752596361689
467,854.7457753314328,1297.443633864556,9.09089041789497
468,857.259461831704,1304.1203474320685,9.558316690843483
469,858.3906797391659,1311.1050551384697,9.83425222356616
470,858.1594174824179,1317.7027706381339,10.090325464685085
471,856.2208245189755,1324.361003413316,8.96698843406677
472,854.0444293883182,1331.1009091820147,8.779847484132315
473,853.8779591772503,1338.1415326455785,9.177000003625988
474,850.5598655153124,1344.3596803369794,10.182406713660624
475,848.1236354630527,1349.9159430769803,12.973100273889377
476,853.3548792205263,1349.0109118660766,15.902641082050591
477,859.1917215742711,1352.326515586703,16.39432346981448
478,862.9967999442767,1357.8201742131025,17.04270483076233
479,862.5045151502868,1364.3112679097603,18.854671930896277
480,857.3406159084512,1368.9329586971749,20.405417677725143
481,850.7251195287587,1370.1760806388422,21.82128450735778
482,845.2315908351976,1373.1478317732926,23.444727886029217
483,844.8737,1379.7098,24.6848
484,863.9763,1159.9588,19.1741
485,856.7785943327567,1163.1365351704194,14.657378469661888
486,847.1034,1161.0342,11.2204
487,863.815,1147.0087,17.4423
488,857.7678,1156.2294,19.4597
489,867.1459574862274,1139.5715927477765,18.102549227150366
490,871.0696750991909,1132.63602840769,17.594703892901386
491,875.3883604283692,1125.7425372509597,17.367154718926983
492,878.1400936147348,1118.260480703014,17.35614808044871
493,881.7122652150099,1110.9945743763553,17.277505079675898
494,885.7374152770245,1104.388771239461,16.548428793607233
495,889.6575061462974,1097.3693427230792,16.243532768264227
496,891.0362700754433,1089.4357140225738,16.269563523147912
497,893.1654,1082.3727,16.1638
498,859.7673091593457,1138.2281701750585,16.330901574673547
499,856.340785706912,1129.5906969299838,14.586005824137608
500,855.01821360291,1120.3955697775611,12.22730411422403
501,853.5498,1111.1638,10.64
502,898.9377980906752,1077.828564789232,15.647449771096145
503,905.3362777229046,1074.0123678993668,15.519205768398415
504,909.8521185700524,1068.3673421758112,15.669274662037626
505,913.3024077883838,1061.8018802626584,15.317735859836146
506,914.7473748035129,1054.5517743829828,14.179612774343829
507,916.673164533861,1047.2646898179314,13.929590153767482
508,919.0870736444484,1040.2693091703638,13.72759741174738
509,921.2581265975567,1033.3554018778684,13.471170794254999
510,923.5419346707012,1026.4015103723898,12.205871053170561
511,927.4225067518137,1020.4846786849735,10.342394410319322
512,930.5209984784902,1014.2910071138334,7.424446776721586
513,935.4339,1009.3375,6.1712
514,896.8013385668534,1075.8674620683753,16.474660052269083
515,900.7252077358232,1069.3159259453444,16.69911026491985
516,904.563834105752,1062.8320078435618,16.393713901203366
517,908.2232507865632,1056.2853720408352,16.730261292352594
518,911.5543584982395,1049.3625538594838,16.19461580032268
519,915.8335087170095,1043.3762647413278,15.61176728276392
520,917.5647319812742,1035.9510224936232,15.002191854090334
521,920.4470337044036,1029.1728312258463,13.750731910321903
522,924.567769137924,1022.9120470790222,12.547364931372043
523,927.1433327444697,1016.2865817892596,9.97045659563681
524,925.178,1009.5034,8.68
525,853.7729,1152.1682,21.4581
526,859.3248351823852,1151.2891588884386,23.990301855604713
527,860.3135649583674,1144.9239353383387,27.328425335251435
528,858.6632032323764,1139.5188405031263,30.745573183520122
529,859.7048389189806,1136.8841772219641,35.80992963728811
530,858.0601369131357,1131.685137528973,40.469580530505894
531,858.1889217980594,1131.1227939968844,44.55208218444614
532,862.6617576975161,1126.7798162986837,46.606728438326655
533,860.680623502447,1120.8842958244343,50.1771565550638
534,859.4571164497568,1114.8913500559563,53.746736776024036
